id,nome,produtor,safra,safra_inferida,is_nv,tipo,subtipo_docura,uva_principal,uvas_secundarias,pais,regiao,preco_referencia,faixa_preco_tier,preco_observado_fontes,tamanho_garrafa_ml,teor_alcoolico,imagem_rotulo_url_externa,thumbnail_url,url_origem,vivino_rating,vivino_num_ratings,acidez,tanino,corpo,frutado,docura,confianca_sensorial,confianca_tipo,confianca_uva,confianca_recuperacao,fonte_sensorial,fonte_dado_principal,origem_cadastro,categoria_produto,is_vinho,is_active,motivo_inativo,requer_revisao_editorial,requer_enriquecimento,preco_invalido_origem,preco_recuperado_pendente_review,dedup_revisao_flag,dedup_motivos,harmonizacao_categorias,harmonizacao_texto,curiosidade_educacional,codigo_barras,status_moderacao,data_ultima_observacao,created_at,updated_at,fonte_curiosidade,requer_revisao_factual,superlativo_detectado,erro_factual,requer_revisao_tipo,preco_valido
v10_5-saf-97670645dcd8,Vinho Fino Tinto Seco Miolo Reserva Merlot 750 Ml/ Unidade 2023,Miolo,2023.0,1.0,0.0,tinto,,Merlot,,Brasil,,32.0,,,750,,,,https://www.mercadolivre.com.br/vinho-fino-tinto-seco-miolo-reserva-merlot-750-ml-unidade/up/MLBU1424781677,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,A Miolo foi uma das primeiras vinícolas brasileiras a apostar no Merlot como uva principal para tintos de guarda. A linha Reserva passou por envelhecimento em barricas de carvalho francês e americano — uma escolha que amacia os taninos naturalmente mais macios da uva e adiciona notas de baunilha típicas da Serra Gaúcha.,,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9780e5058680,Mini Vinho Miolo Reserva Merlot Tinto Seco 375ml 2020,Miolo,2020.0,1.0,0.0,tinto,,Merlot,,Brasil,,48.77,,,375,,,,https://www.mercadolivre.com.br/mini-vinho-miolo-reserva-merlot-tinto-seco-375ml/up/MLBU1167342518,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Miolo é uma das maiores exportadoras de vinho brasileiro — o Reserva Merlot faz parte da linha que colocou o Brasil no mapa internacional nos anos 2000. O formato 375ml é metade de uma garrafa padrão: mesma vinificação, mesma passagem por carvalho, só a quantidade muda. Boa pedida pra experimentar o estilo sem abrir uma garrafa inteira.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-97dcef06acb4,Vinho Alamos Cabernet Sauvignon Catena Zapata 750ml 2023,Catena Zapata,2023.0,1.0,0.0,tinto,,Cabernet Sauvignon,,Argentina,,114.9,,,750,,,,https://www.mercadolivre.com.br/vinho-alamos-cabernet-sauvignon-catena-zapata-750ml/up/MLBU1697591582,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A linha Alamos é a porta de entrada da Catena Zapata, uma das mais influentes vinícolas da Argentina. Nicolás Catena foi o primeiro a plantar Malbec em altitude elevada, nos anos 90 — descobriu que acima de 900 metros em Mendoza, o frio da noite preserva acidez e concentra aroma. O Alamos Cabernet aplica esse princípio: uvas de altitude num tinto acessível.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-97e7e5b16ee8,Vinho Tinto Seco Alamos Malbec 750 Ml 2022,Catena Zapata,2022.0,1.0,0.0,tinto,,Malbec,,Argentina,,146.8,,,750,,,,https://www.mercadolivre.com.br/vinho-tinto-seco-alamos-malbec-750-ml/up/MLBU1446444050,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"Alamos é a linha de entrada da Catena Zapata, família que transformou Mendoza colocando vinhedos em altitude — acima de 900 metros, onde a amplitude térmica entre dia e noite preserva acidez e aromas da uva. O Malbec Alamos é feito pra mostrar o estilo Catena sem o preço dos rótulos premium: fruta madura, tanino macio, fácil de entender.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-98361341fa25,Casillero Del Diablo Cabernet Sauvignon 750 Ml Unidade 2020,Concha y Toro,2020.0,1.0,0.0,tinto,,Cabernet Sauvignon,,Chile,,25.33,,,750,,,,https://www.mercadolivre.com.br/casillero-del-diablo-cabernet-sauvignon-750-ml-unidade/up/MLBU1691888149,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O nome Casillero del Diablo vem de uma história real: Melchor de Concha y Toro, fundador da vinícola, espalhou a lenda de que havia um demônio guardando sua adega para afastar ladrões de vinho no século XIX. O truque funcionou. Hoje a linha é uma das mais vendidas do mundo e segue produzida no Valle Central chileno, base histórica da Concha y Toro.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-98cc1c945deb,Vinho Animal Ernesto Catena Malbec 750ml 2023,Catena Zapata,2023.0,1.0,0.0,tinto,,Malbec,,Argentina,,22.01,,,750,,,,https://www.mercadolivre.com.br/vinho-animal-ernesto-catena-malbec-750ml/up/MLBU1125218474,,,3.0,4.0,4.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Ernesto Catena é filho de Nicolás Catena, o produtor que levou o Malbec argentino a competir com Bordeaux nos anos 90. A linha Animal é projeto independente de Ernesto: vinhos de alta altitude de Mendoza, com foco em terroir e intervenção mínima. O nome e os rótulos são arte de Ernesto, que também é fotógrafo — cada garrafa traz uma foto animal em preto e branco.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-98eb70a797da,Vinho Miolo Reserva Tannat 750ml 2021,Miolo,2021.0,1.0,0.0,tinto,,Tannat,,Brasil,,26.3,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-reserva-tannat-750ml/up/MLBU1156352694,,,3.0,5.0,4.0,3.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Tannat é uva do sudoeste da França, mas virou estrela no Uruguai — e a Serra Gaúcha também tem versões relevantes. A Miolo aposta nela pela estrutura: Tannat tem alto teor de taninos e boa capacidade de envelhecimento. No Brasil, a uva perdeu um pouco da rusticidade europeia e ganhou fruta mais madura, resultado do microclima gaúcho.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-98edb5382c16,Vinho Argentino Chardonnay Catena Zapata - 750ml 2020,Catena Zapata,2020.0,1.0,0.0,branco,,Chardonnay,,Argentina,,21.77,,,750,,,,https://www.mercadolivre.com.br/vinho-argentino-chardonnay-catena-zapata--750ml/up/MLBU797137659,,,3.0,0.0,3.0,4.0,2.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Catena Zapata foi pioneira em plantar Chardonnay em altitude na Argentina — vinhedos acima de 1.000 metros em Mendoza, onde as noites frias preservam acidez natural. Nicolás Catena apostou nisso nos anos 80 quando ninguém levava o Chardonnay argentino a sério. Hoje é referência que colocou Mendoza no mapa dos brancos de qualidade.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-99118e628d34,Vinho Diablo Dark Red 750ml 2022,Concha y Toro,2022.0,1.0,0.0,tinto,,Blend Tinto,,Chile,,84.8,,,750,,,,https://www.mercadolivre.com.br/vinho-diablo-dark-red-750ml/up/MLBU1713512017,,,2.0,3.0,3.0,4.0,2.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"Diablo é uma linha da Concha y Toro criada para o mercado jovem global, com posicionamento visual agressivo — rótulo escuro, nome provocativo. A marca Concha y Toro já usou o diabo como personagem desde o século XIX: conta-se que o fundador escondia vinho no porão e dizia que era assombrado para afastar ladrões. O Dark Red é o blend tinto da linha, focado em fruta intensa e acessibilidade.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9930233bb6e6,Vinho Miolo Merlot Terroir 2022,Miolo,2022.0,1.0,0.0,tinto,,Merlot,,Brasil,,29.54,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-merlot-terroir/up/MLBU601755238,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Miolo chama o Vale dos Vinhedos de 'país do Merlot' — e tem razão histórica: a uva chegou à Serra Gaúcha com imigrantes italianos e se adaptou melhor ali do que qualquer outro tinto. A linha Terroir da Miolo foi criada pra mostrar exatamente isso: vinhos de parcelas específicas, sem maquiar o que o solo e o clima gaúcho entregam na taça.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9933a949ceeb,Vinho Frisante Salton Lunae Branco 750ml 2020,Salton,2020.0,1.0,0.0,branco,,Moscato,,Brasil,,35.0,,,750,,,,https://www.mercadolivre.com.br/vinho-frisante-salton-lunae-branco-750ml/up/MLBU1759592966,,,3.0,0.0,2.0,5.0,4.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Lunae é o frisante de Moscato da Salton — vinícola fundada em 1910 no Vale dos Vinhedos, uma das mais antigas do Brasil ainda em operação familiar. Frisante significa pressão menor que um espumante tradicional, entre 1 e 2,5 atm. O Moscato brasileiro tem aproveitado o clima da Serra Gaúcha pra entregar o perfil aromático floral que a uva promete, com menos açúcar que versões italianas.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-998e20ce8100,Vinho Miolo Reserva Tannat 750ml 2023,Miolo,2023.0,1.0,0.0,tinto,,Tannat,,Brasil,,69.0,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-reserva-tannat-750ml/up/MLBU1728332621,,,3.0,4.0,4.0,3.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Tannat é a uva-símbolo do Uruguai, mas a Miolo aposta nela na Serra Gaúcha faz décadas. No Brasil, a uva chegou pelo Rio Grande do Sul junto com imigrantes bascos no século XIX. A linha Reserva da Miolo trabalha o Tannat com passagem por carvalho, domando os taninos altos que a uva naturalmente carrega — o maior desafio dessa casta em qualquer terroir.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9a2fb723eaa1,Vinho Argentino Alamos Malbec 750ml 2023,Catena Zapata,2023.0,1.0,0.0,tinto,,Malbec,,Argentina,,66.9,,,750,,,,https://www.mercadolivre.com.br/vinho-argentino-alamos-malbec-750ml/up/MLBU1137471495,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"Alamos é a linha de entrada da Catena Zapata, uma das maiores referências de Malbec da Argentina. A Catena foi a primeira a plantar Malbec em altitudes acima de 900 metros em Mendoza, nos anos 90 — apostando que o frio da altitude daria mais frescor e complexidade à uva. O Alamos leva essa herança: Malbec de Mendoza com o DNA da casa que ajudou a definir o estilo argentino.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9b36fc341b67,Vinho Miolo Reserva Cabernet Sauvignon Tinto Seco 750 Ml 2022,Miolo,2022.0,1.0,0.0,tinto,,Cabernet Sauvignon,,Brasil,,91.9,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-reserva-cabernet-sauvignon-tinto-seco-750-ml/up/MLBU2179003837,,,3.0,3.0,3.0,3.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A linha Reserva da Miolo nasceu pra mostrar que o Brasil consegue fazer Cabernet Sauvignon com passagem por carvalho a preço acessível. A uva vem do Vale dos Vinhedos, no Rio Grande do Sul, onde a altitude e as noites frias seguram a acidez natural da uva — o que dá estrutura pro vinho aguentar a madeira sem perder fruta.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9b8f7da8868e,Vinho Reserva Casillero Del Diablo - Carmenere - 750ml 2020,Concha y Toro,2020.0,1.0,0.0,tinto,,Carmenere,,Chile,,138.85,,,750,,,,https://www.mercadolivre.com.br/vinho-reserva-casillero-del-diablo--carmenere--750ml/up/MLBU1759569248,,,2.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Casillero del Diablo tem uma história de marketing que virou lenda: Melchor de Concha y Toro espalhava o rumor de que o diabo morava na adega para evitar roubos de vinho. A Carmenère do Chile é uva que foi considerada extinta por mais de um século — só reidentificada em vinhedos chilenos em 1994, após DNA test feito por ampelógrafo francês.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9bd84a51035f,Vinho Salton Classic Cab Sauvignon 750ml 2023,Salton,2023.0,1.0,0.0,tinto,,Cabernet Sauvignon,,Brasil,,45.21,,,750,,,,https://www.mercadolivre.com.br/vinho-salton-classic-cab-sauvignon-750ml/up/MLBU1724965721,,,3.0,3.0,3.0,3.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Salton foi fundada em 1910 por Antônio Salton, imigrante italiano que chegou ao Rio Grande do Sul e plantou as primeiras videiras na Serra Gaúcha. Mais de um século depois, a família ainda comanda a operação. A linha Classic é a entrada do portfólio deles: Cabernet Sauvignon acessível, pensado pra quem quer experimentar tinto brasileiro sem complicar.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9c06e2250ec8,Vinho Miolo Reserva Syrah Tinto Seco 750ml 2022,Miolo,2022.0,1.0,0.0,tinto,,Syrah,,Brasil,,101.4,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-reserva-syrah-tinto-seco-750ml/up/MLBU1717492193,,,3.0,3.0,4.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Miolo foi uma das primeiras vinícolas brasileiras a apostar no Syrah como uva de guarda — o que não era óbvio no Vale dos Vinhedos. A linha Reserva é o laboratório deles: cada uva tratada separada, com passagem por carvalho. O Syrah ganhou espaço porque responde bem ao clima mais quente do Campanha Gaúcha, onde a Miolo tem parte das suas vinhas.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9c1063f6a217,Mini Vinho Miolo Reserva Merlot Tinto Seco 375ml 2021,Miolo,2021.0,1.0,0.0,tinto,,Merlot,,Brasil,,45.27,,,375,,,,https://www.mercadolivre.com.br/mini-vinho-miolo-reserva-merlot-tinto-seco-375ml/up/MLBU1167906832,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Miolo lançou o formato 375ml pra reduzir desperdício — metade da garrafa padrão, ideal pra quem quer tomar um copo sem abrir uma garrafa inteira. O Reserva Merlot é produzido no Vale dos Vinhedos, Serra Gaúcha, com passagem por carvalho. A linha Reserva foi a aposta da Miolo nos anos 90 pra mostrar que o Brasil conseguia fazer tinto com estrutura e envelhecimento.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9c45eebf2b46,Vinho Alamos Chardonnay 750 Ml 2023,Catena Zapata,2023.0,1.0,0.0,branco,,Chardonnay,,Argentina,,152.0,,,750,,,,https://www.mercadolivre.com.br/vinho-alamos-chardonnay-750-ml/up/MLBU1967119832,,,3.0,0.0,3.0,4.0,2.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A linha Alamos é a porta de entrada da Catena Zapata, família que plantou vinhedos em altitudes acima de 900 metros em Mendoza — técnica que o próprio Nicolás Catena popularizou na Argentina nos anos 1990. O Chardonnay de altitude amadurece mais devagar, mantendo acidez que vinhedos mais baixos perdem com o calor do deserto de Mendoza.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9c77cadd82ac,Vinho Miolo Lote 43 Tto 750ml 2020,Miolo,2020.0,1.0,0.0,tinto,,Blend Tinto,,Brasil,,24.47,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-lote-43-tto-750ml/up/MLBU1325972687,,,3.0,4.0,4.0,4.0,1.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O nome 'Lote 43' não é da safra: é o número do terreno onde a família Miolo plantou videiras em 1943, no Vale dos Vinhedos. Hoje esse blend tinto virou referência da vitivinicultura brasileira, e marcou a fase em que o país começou a competir em vinhos de guarda no mercado internacional.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9d44e52e8f77,Vinho Casillero Del Diablo Chardonnay Branco Seco 750ml 2021,Concha y Toro,2021.0,1.0,0.0,branco,,Chardonnay,,Chile,,402.55,,,750,,,,https://www.mercadolivre.com.br/vinho-casillero-del-diablo-chardonnay-branco-seco-750ml/up/MLBU1137902219,,,3.0,0.0,3.0,4.0,2.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"Casillero del Diablo nasceu de uma estratégia real da Concha y Toro no século XIX: Don Melchor espalhou a lenda de que o diabo vivia na adega para afastar ladrões de vinho. A marca hoje é uma das chilenas mais vendidas no mundo. O Chardonnay vem principalmente do Vale do Limarí, região no norte do Chile onde o clima frio oceânico produz brancos com acidez mais viva que o comum no país.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9e0565743967,Vinho Chileno Casillero Del Diablo Diablo Dark Red -750ml 2021,Concha y Toro,2021.0,1.0,0.0,tinto,,Blend Tinto,,Chile,,69.11,,,750,,,,https://www.mercadolivre.com.br/vinho-chileno-casillero-del-diablo-diablo-dark-red-750ml/up/MLBU1972120808,,,3.0,3.0,4.0,4.0,2.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A linha Diablo é uma extensão do Casillero del Diablo, marca criada pela Concha y Toro em 1963 com uma história de marketing clássica: Don Melchor, fundador, espalhava rumores de que o diabo guardava sua adega pra afastar ladrões. O Dark Red é blend tinto de uvas chilenas, posicionado como vinho de corpo mais generoso dentro da linha.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9e4e1d7ebee5,Vinho Tinto Seco Miolo Reserva Tempranillo 750ml 2022,Miolo,2022.0,1.0,0.0,tinto,,Tempranillo,,Brasil,,58.49,,,750,,,,https://www.mercadolivre.com.br/vinho-tinto-seco-miolo-reserva-tempranillo-750ml/p/MLB18216866,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Miolo apostou no Tempranillo no Brasil quando poucos acreditavam na uva fora da Espanha. A versão Reserva vem do Vale dos Vinhedos, na Serra Gaúcha, onde a altitude e as noites frias ajudam a uva a guardar acidez — algo que ela perde facilmente em climas quentes. É um exercício de adaptar uma uva ibérica ao terroir gaúcho.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9e51b1391510,Vinho Tinto Seco Alamos Malbec 750 Ml 2020,Catena Zapata,2020.0,1.0,0.0,tinto,,Malbec,,Argentina,,154.1,,,750,,,,https://www.mercadolivre.com.br/vinho-tinto-seco-alamos-malbec-750-ml/up/MLBU2254152584,,,3.0,3.0,3.0,4.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"Alamos é a linha de entrada da Catena Zapata, uma das famílias que colocou Mendoza no mapa internacional. O Malbec deles vem principalmente do Vale de Uco, onde a altitude acima de 900 metros desacelera o amadurecimento da uva — o resultado é fruta mais intensa com acidez preservada, diferente dos Malbecs de planície.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9f0f308b06f3,Vinho Salton Virtude Chardonnay Branco Seco 750ml 2022,Salton,2022.0,1.0,0.0,branco,,Chardonnay,,Brasil,,158.36,,,750,,,,https://www.mercadolivre.com.br/vinho-salton-virtude-chardonnay-branco-seco-750ml/up/MLBU1738913524,,,3.0,0.0,3.0,3.0,1.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Salton existe desde 1910 e é uma das vinícolas mais antigas do Brasil ainda na mão da mesma família. A linha Virtude é o recorte deles para varietais mais acessíveis com identidade de uva clara. O Chardonnay passa por fermentação parcial em carvalho, o que dá aquele toque de manteiga e baunilha sem pesar demais — estilo que a Serra Gaúcha consegue bem nos anos de colheita mais fria.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9f535899777c,Vinho Diablo Dark Red 750ml 2023,Concha y Toro,2023.0,1.0,0.0,tinto,,Blend Tinto,,Chile,,43.39,,,750,,,,https://www.mercadolivre.com.br/vinho-diablo-dark-red-750ml/up/MLBU1425140883,,,3.0,3.0,3.0,4.0,2.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Diablo é uma linha da Concha y Toro criada pra ser intensa e acessível. O 'Dark Red' é um blend tinto sem safra declarada — estratégia comum pra manter consistência de lote a lote no mercado de varejo. A Concha y Toro usa essa flexibilidade pra misturar uvas como Cabernet Sauvignon, Syrah e Merlot conforme a disponibilidade de cada colheita no Valle Central.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9f5dd746d910,Vinho Diablo Dark Red 750ml 2021,Concha y Toro,2021.0,1.0,0.0,tinto,,Blend Tinto,,Chile,,108.79,,,750,,,,https://www.mercadolivre.com.br/vinho-diablo-dark-red-750ml/up/MLBU1114680485,,,3.0,3.0,3.0,4.0,2.0,70.0,alto,baixo,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"O Diablo é uma linha da Concha y Toro pensada pro mercado jovem — o nome e a embalagem escura são marketing direto, mas tem dado certo: é um dos tintos chilenos mais vendidos no Brasil. O blend varia por safra, geralmente Cabernet Sauvignon com Syrah ou Carménère, uvas que o Vale Central chileno produz com facilidade e consistência.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
v10_5-saf-9fdfea9addfa,Vinho Miolo Seleção Chardonnay E Viognier 750 Ml 2020,Miolo,2020.0,1.0,0.0,branco,,Chardonnay,,Brasil,,59.0,,,750,,,,https://www.mercadolivre.com.br/vinho-miolo-selecao-chardonnay-e-viognier-750-ml/up/MLBU1118915104,,,3.0,0.0,3.0,4.0,2.0,70.0,alto,alto,,v10_enrichment_2026_05,mercadolivre_v10_top50+safra_decompose,v10_5_safra_decompose,vinho,True,True,,False,0.0,,,,,,,"A Miolo foi uma das primeiras vinícolas brasileiras a trabalhar com Viognier, uva do Vale do Ródano pouco plantada no Brasil. Nesse blend com Chardonnay, o Viognier entra para dar perfume floral e textura ao vinho. É uma estratégia interessante: o Chardonnay dá estrutura e o Viognier, aroma — duas uvas que raramente dividem a mesma garrafa em outros países.",,aprovado_auto,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,2026-05-08T18:04:20.703987Z,v10_enrichment_llm,,,,False,True
